player,team,position,market,line,over_odds,under_odds,is_main_line,status,push_rule,model_mean,model_median,model_p_over,model_p_under,model_p_push,model_mcse_over,model_mcse_under,market_raw_p_over,market_raw_p_under,market_hold,market_novig_p_over,market_novig_p_under,edge_over,edge_under,ev_over,ev_under,simulation_draws,model_source_arrays,gsis_id,line_timestamp_utc,forecast_identity,market_snapshot_identity,support_status,refusal_reason
Jared Goff,DET,QB,Player Passing Yards,250.5,-150,110,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.46425,0.53575,0.0,0.005575862461314841,0.005575862461314841,0.6,0.47619047619047616,0.07619047619047614,0.5575221238938053,0.4424778761061947,-0.09327212389380529,0.09327212389380524,-0.22624999999999995,0.12507499999999994,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,260.5,-115,-115,True,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.423375,0.576625,0.0,0.0055241357850685565,0.0055241357850685565,0.5348837209302325,0.5348837209302325,0.06976744186046502,0.5,0.5,-0.076625,0.07662500000000005,-0.2084728260869565,0.07803804347826093,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,270.5,110,-150,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.37875,0.62125,0.0,0.0054233112290832065,0.0054233112290832065,0.47619047619047616,0.6,0.07619047619047614,0.4424778761061947,0.5575221238938053,-0.06372787610619474,0.06372787610619468,-0.20462500000000006,0.035416666666666596,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,274.5,120,-165,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.36275,0.63725,0.0,0.005375435302140656,0.005375435302140656,0.45454545454545453,0.6226415094339622,0.07718696397941671,0.42197452229299365,0.5780254777070064,-0.05922452229299363,0.059224522292993576,-0.20194999999999996,0.023462121212121212,8000,qb/pyds,00-0033106,2026-09-17T18:23:29.783711Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,280.5,135,-190,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.3395,0.660375,0.000125,0.005294333645511964,0.005294807118477027,0.425531914893617,0.6551724137931034,0.0807043286867204,0.3937542430414121,0.606245756958588,-0.054254243041412076,0.05412924304141209,-0.2020499999999999,0.008065789473684248,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,290.5,170,-240,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.3045,0.6955,0.0,0.0051451403042094,0.0051451403042094,0.37037037037037035,0.7058823529411765,0.07625272331154687,0.3441295546558704,0.6558704453441295,-0.039629554655870425,0.03962955465587048,-0.17785000000000006,-0.014708333333333323,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,299.5,210,-300,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.275375,0.724625,0.0,0.0049942918589000185,0.0049942918589000185,0.3225806451612903,0.75,0.07258064516129026,0.3007518796992481,0.6992481203007519,-0.025376879699248123,0.025376879699248067,-0.14633750000000012,-0.03383333333333338,8000,qb/pyds,00-0033106,2026-09-17T19:53:48.338971Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,300.5,210,-300,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.271375,0.728625,0.0,0.0049715516865335915,0.0049715516865335915,0.3225806451612903,0.75,0.07258064516129026,0.3007518796992481,0.6992481203007519,-0.029376879699248126,0.02937687969924807,-0.1587375000000001,-0.028500000000000053,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,310.5,260,-400,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.23925,0.76075,0.0,0.00476981967033346,0.0047698196703334595,0.2777777777777778,0.8,0.07777777777777795,0.25773195876288657,0.7422680412371133,-0.01848195876288658,0.01848195876288672,-0.13870000000000005,-0.04906249999999995,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,320.5,325,-525,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.208875,0.791125,0.0,0.004544862956886049,0.00454486295688605,0.23529411764705882,0.84,0.07529411764705873,0.21881838074398252,0.7811816192560176,-0.009943380743982516,0.009943380743982377,-0.11228125,-0.05818452380952385,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,324.5,375,-600,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.195625,0.804375,0.0,0.00443502902153695,0.00443502902153695,0.21052631578947367,0.8571428571428571,0.06766917293233066,0.1971830985915493,0.8028169014084507,-0.0015580985915493173,0.0015580985915492063,-0.07078125000000013,-0.061562500000000075,8000,qb/pyds,00-0033106,2026-09-17T18:23:29.783711Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,330.5,400,-700,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.177875,0.822125,0.0,0.00427544565476805,0.00427544565476805,0.2,0.875,0.07499999999999996,0.186046511627907,0.813953488372093,-0.008171511627906997,0.008171511627906969,-0.11062499999999997,-0.06042857142857144,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,340.5,475,-1000,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.15325,0.84675,0.0,0.004027474976644796,0.004027474976644796,0.17391304347826086,0.9090909090909091,0.08300395256916993,0.16058394160583941,0.8394160583941606,-0.007333941605839417,0.007333941605839445,-0.11881249999999999,-0.068575,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,350.5,600,-1500,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.132625,0.867375,0.0,0.003792024679755526,0.003792024679755526,0.14285714285714285,0.9375,0.0803571428571428,0.1322314049586777,0.8677685950413223,0.0003935950413223033,-0.0003935950413223033,-0.07162500000000005,-0.07479999999999999,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,360.5,700,-2200,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.113375,0.886625,0.0,0.003544733935272858,0.003544733935272858,0.125,0.9565217391304348,0.08152173913043481,0.11557788944723618,0.8844221105527639,-0.002202889447236178,0.0022028894472361227,-0.09299999999999997,-0.07307386363636365,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,370.5,900,-4000,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.0975,0.9025,0.0,0.0033165070103951234,0.003316507010395124,0.1,0.975609756097561,0.07560975609756104,0.09297052154195011,0.9070294784580498,0.004529478458049893,-0.0045294784580498515,-0.02499999999999991,-0.07493750000000003,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,380.5,1200,-5000,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.086125,0.913875,0.0,0.003136628053638971,0.003136628053638971,0.07692307692307693,0.9803921568627451,0.05731523378582204,0.07275320970042796,0.927246790299572,0.013371790299572028,-0.013371790299572028,0.11962499999999987,-0.0678475,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,390.5,1500,-7000,False,open_two_sided,"no push, half-point line",241.4756765804652,242.83482142857142,0.07375,0.92625,0.0,0.002922134012583954,0.0029221340125839537,0.0625,0.9859154929577465,0.0484154929577465,0.05961376994122586,0.9403862300587741,0.014136230058774138,-0.014136230058774069,0.17999999999999994,-0.06051785714285712,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jared Goff,DET,QB,Player Passing Yards,400.5,2000,,False,open_one_sided_over,"no push, half-point line",241.4756765804652,242.83482142857142,0.06425,0.93575,0.0,0.0027413942050533335,0.0027413942050533344,0.047619047619047616,,,,,,,0.34925000000000017,,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jared Goff,DET,QB,Player Passing Yards,410.5,2500,,False,open_one_sided_over,"no push, half-point line",241.4756765804652,242.83482142857142,0.055,0.945,0.0,0.002548896820194964,0.0025488968201949655,0.038461538461538464,,,,,,,0.43000000000000005,,8000,qb/pyds,00-0033106,2026-09-17T19:54:22.478961Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Josh Allen,BUF,QB,Player Passing Yards,135.5,,2500,False,open_one_sided_under,"no push, half-point line",224.30539029514352,224.0,0.834,0.166,0.0,0.004159987980751868,0.004159987980751868,,0.038461538461538464,,,,,,,3.3160000000000003,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Josh Allen,BUF,QB,Player Passing Yards,145.5,-8000,1750,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.808,0.192,0.0,0.004403634862247323,0.004403634862247323,0.9876543209876543,0.05405405405405406,0.04170837504170821,0.9481101857783473,0.0518898142216528,-0.14011018577834722,0.14011018577834722,-0.18189999999999995,2.5519999999999996,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,149.5,-7000,1500,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.797875,0.202,0.000125,0.0044898564060418455,0.004488819443907273,0.9859154929577465,0.0625,0.0484154929577465,0.9403862300587741,0.05961376994122586,-0.14251123005877409,0.14238623005877415,-0.19060178571428574,2.2321250000000004,8000,qb/pyds,00-0034857,2026-09-17T17:17:58.089354Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,155.5,-5000,1200,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.778625,0.221375,0.0,0.004641768377663302,0.004641768377663302,0.9803921568627451,0.07692307692307693,0.05731523378582204,0.927246790299572,0.07275320970042796,-0.148621790299572,0.148621790299572,-0.2058025,1.877875,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,165.5,-3000,850,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.7415,0.2585,0.0,0.004894866571215194,0.004894866571215195,0.967741935483871,0.10526315789473684,0.07300509337860772,0.9018987341772153,0.09810126582278482,-0.16039873417721529,0.16039873417721517,-0.2337833333333333,1.4557499999999999,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,174.5,-1600,650,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.70625,0.29375,0.0,0.0050924077986253214,0.005092407798625322,0.9411764705882353,0.13333333333333333,0.07450980392156858,0.8759124087591241,0.12408759124087591,-0.16966240875912408,0.16966240875912408,-0.24960937499999997,1.203125,8000,qb/pyds,00-0034857,2026-09-17T19:23:44.706314Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,175.5,-1600,650,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.70225,0.297625,0.000125,0.005112422829490926,0.0051118044682748765,0.9411764705882353,0.13333333333333333,0.07450980392156858,0.8759124087591241,0.12408759124087591,-0.1736624087591241,0.17353740875912405,-0.25373437499999996,1.2323125,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,185.5,-1000,500,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.65925,0.34075,0.0,0.005299049885356808,0.005299049885356808,0.9090909090909091,0.16666666666666666,0.07575757575757569,0.8450704225352113,0.15492957746478872,-0.18582042253521125,0.18582042253521128,-0.274825,1.0444999999999998,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,195.5,-700,375,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.61525,0.384625,0.000125,0.005439639665225997,0.0054393084277208435,0.875,0.21052631578947367,0.08552631578947367,0.806060606060606,0.19393939393939394,-0.19081060606060607,0.19068560606060606,-0.2967321428571429,0.8270937500000001,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,199.5,-600,325,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.598375,0.4015,0.000125,0.005480902746982015,0.005480622113410119,0.8571428571428571,0.23529411764705882,0.09243697478991586,0.7846153846153846,0.2153846153846154,-0.1862403846153846,0.18611538461538463,-0.3017708333333334,0.7065,8000,qb/pyds,00-0034857,2026-09-17T21:34:58.438117Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,205.5,-475,300,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.575,0.425,0.0,0.005526922742358536,0.005526922742358536,0.8260869565217391,0.25,0.07608695652173925,0.7676767676767676,0.2323232323232323,-0.19267676767676767,0.1926767676767677,-0.3039473684210527,0.7,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,215.5,-350,230,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.536875,0.463125,0.0,0.005574946573454763,0.005574946573454763,0.7777777777777778,0.30303030303030304,0.08080808080808088,0.719626168224299,0.2803738317757009,-0.18275116822429904,0.1827511682242991,-0.3097321428571429,0.5283125,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,224.5,-260,180,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.497625,0.502375,0.0,0.005590106879289071,0.005590106879289071,0.7222222222222222,0.35714285714285715,0.0793650793650793,0.6691176470588236,0.3308823529411765,-0.1714926470588236,0.1714926470588235,-0.3109807692307692,0.40665000000000007,8000,qb/pyds,00-0034857,2026-09-17T19:54:58.655870Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,225.5,-260,180,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.493875,0.506125,0.0,0.005589750490574244,0.005589750490574244,0.7222222222222222,0.35714285714285715,0.0793650793650793,0.6691176470588236,0.3308823529411765,-0.1752426470588236,0.17524264705882353,-0.31617307692307683,0.41715000000000013,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Josh Allen,BUF,QB,Player Passing Yards,235.5,-195,140,False,open_two_sided,"no push, half-point line",224.30539029514352,224.0,0.449375,0.550625,0.0,0.005561442139578096,0.005561442139578096,0.6610169491525424,0.4166666666666667,0.07768361581920913,0.6133682830930537,0.38663171690694625,-0.16399328309305367,0.16399328309305378,-0.320176282051282,0.3215,8000,qb/pyds,00-0034857,2026-09-17T21:35:58.607610Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
